Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_3945,n02892201,"brass, memorial tablet, plaque",n03837869,obelisk,0.0033118624705821276,0.0012588589452207088,0.0010546756675466895,0.0014234601985663176,0.0015127849765121937,0.001533173257485032,0.0012690898729488254,0.0009425667813047767,0.0007683391449972987,0.0009815951343625784,0.0038604603614658117,0.0023668063804507256
Image_3946,n02892201,"brass, memorial tablet, plaque",n04259630,sombrero,0.003473489312455058,0.003243956947699189,0.004173370078206062,0.003219393314793706,0.0029268525540828705,0.004754933062940836,0.00815103854984045,0.014434143900871277,0.014740205369889736,0.011662043631076813,0.012175778858363628,0.0686764121055603
Image_3947,n02892201,"brass, memorial tablet, plaque",n02666196,abacus,0.03556796908378601,0.04198458418250084,0.033589884638786316,0.03753862529993057,0.047244828194379807,0.038658447563648224,0.04569656774401665,0.03429123014211655,0.04550779238343239,0.04078294336795807,0.06362879276275635,0.024898333474993706
Image_3948,n02892201,"brass, memorial tablet, plaque",n03662601,lifeboat,0.0002258688909932971,0.00019194246851839125,0.0002186366473324597,0.00032082467805594206,0.00040419239667244256,0.0006063295877538621,0.00039684135117568076,0.00047937603085301816,0.0006967625231482089,0.0007569399895146489,0.0016081255162134767,0.05369696393609047
Image_3949,n02892201,"brass, memorial tablet, plaque",n04149813,scoreboard,0.0003864280879497528,0.00018649344565346837,0.00014168091001920402,0.0002647818473633379,0.0004063622618559748,0.00029095850186422467,0.00011831813753815368,0.00035145299625582993,0.00044559649541042745,0.001046859659254551,0.0028462938498705626,0.005377849098294973
Image_3950,n02892201,"brass, memorial tablet, plaque",n03355925,"flagpole, flagstaff",6.920195261272966e-08,4.3720049802686844e-08,4.636874351149345e-08,8.43346015244606e-08,1.5962041288730688e-07,7.547079405867407e-08,1.1694016421870401e-07,1.471002519792819e-07,6.759564996627887e-08,2.97267575888327e-07,5.093428399050026e-07,0.010568074882030487
Image_3951,n02906734,broom,n01742172,"boa constrictor, Constrictor constrictor",0.00015005975728854537,0.00035940943052992225,0.0003674072213470936,0.00024197573657147586,0.00044161122059449553,0.0007664007134735584,0.0015611519338563085,0.0010169949382543564,0.0013021108461543918,0.0012477933196350932,0.0020175196696072817,0.059182535856962204
Image_3952,n02906734,broom,n04507155,umbrella,0.0016894133295863867,0.0023037162609398365,0.0035965892020612955,0.002981276949867606,0.002782874507829547,0.006831155624240637,0.009124953299760818,0.009094687178730965,0.014139758422970772,0.008903280831873417,0.052388060837984085,0.004566432908177376
Image_3953,n02906734,broom,n03014705,chest,0.03660810366272926,0.037045035511255264,0.06128931790590286,0.07084991037845612,0.0840548574924469,0.0332501158118248,0.01711527816951275,0.05247489735484123,0.11433181911706924,0.08690264821052551,0.10048642009496689,0.040601734071969986
Image_3954,n02906734,broom,n04417672,"thatch, thatched roof",2.6356941518201893e-08,4.401639941420399e-08,1.0320151844211978e-08,2.0139639289595834e-08,9.499142805680094e-08,5.653217272083566e-07,4.2463497607059253e-07,4.7650115675423876e-07,5.019122681915178e-07,8.653798886371078e-07,2.874764504667837e-06,0.07509445399045944
Image_3955,n02906734,broom,n04597913,wooden spoon,8.222556789405644e-05,0.00018642653594724834,0.00027311089797876775,0.0003010517393704504,0.000568544608540833,0.0004760987649206072,0.001188161433674395,0.003561310702934861,0.00686623016372323,0.006013372913002968,0.00949940737336874,0.09304488450288773
Image_3956,n02906734,broom,n02231487,"walking stick, walkingstick, stick insect",1.8254544542628537e-08,2.2433873425597994e-08,2.73802882588825e-08,3.225374456405916e-08,4.677522724705341e-08,6.473619151847743e-08,1.1596171134442557e-06,7.184512469393667e-07,6.366516345224227e-07,5.987542408547597e-07,1.951466856553452e-06,0.08687222003936768
Image_3957,n02906734,broom,n02999410,chain,0.004094039089977741,0.004222025163471699,0.004808987956494093,0.006067240610718727,0.004816639702767134,0.00495102209970355,0.005965304095298052,0.0030223762150853872,0.0035813015419989824,0.005455987993627787,0.0077210054732859135,0.0931275486946106
Image_3958,n02906734,broom,n04597913,wooden spoon,7.219782855827361e-05,0.00017128769832197577,0.00023983108985703439,0.00025477242888882756,0.0004336006531957537,0.0004117396310903132,0.0009190574637614191,0.0016232554335147142,0.005476075690239668,0.00485813245177269,0.016812888905405998,0.10947872698307037
Image_3959,n02906734,broom,n03733131,maypole,0.020978638902306557,0.012269261293113232,0.020425627008080482,0.012882345356047153,0.021045055240392685,0.050838638097047806,0.08001254498958588,0.0865970104932785,0.02744002267718315,0.037962328642606735,0.1599920690059662,0.00624960707500577
Image_3960,n02906734,broom,n09193705,alp,0.14341293275356293,0.1171519011259079,0.08998110890388489,0.08393765240907669,0.06592749804258347,0.07155430316925049,0.1052035540342331,0.08900196105241776,0.1271935999393463,0.1617434173822403,0.19650396704673767,0.0558265782892704
Image_3961,n02906734,broom,n02666196,abacus,0.044023022055625916,0.05311055853962898,0.03961958736181259,0.04645857959985733,0.06975522637367249,0.058319780975580215,0.04553833603858948,0.04151671752333641,0.050073087215423584,0.03723374381661415,0.08227387815713882,0.0424702912569046
Image_3962,n02906734,broom,n03026506,Christmas stocking,0.00013388115621637553,0.0005066202720627189,0.0005075819790363312,0.00047868178808130324,0.0007362214964814484,0.000662753009237349,0.0006931968964636326,0.0008771646535024047,0.001229866174980998,0.0010578506626188755,0.02228039689362049,0.17396658658981323
Image_3963,n02906734,broom,n04532106,vestment,0.0007949325372464955,0.0010338806314393878,0.0007712471415288746,0.0009820268023759127,0.0017768449615687132,0.0022278514225035906,0.0027421575505286455,0.0051831468008458614,0.004777196329087019,0.003807371249422431,0.007945596240460873,0.07276193797588348
Image_3964,n02906734,broom,n04023962,"punching bag, punch bag, punching ball, punchball",0.00017919218225870281,0.00014555660891346633,0.00020858108473476022,0.00022550730500370264,0.0003789244801737368,0.000330501381540671,0.0009685202967375517,0.0010016701417043805,0.0004870978300459683,0.0003642936353571713,0.0014745750231668353,0.0702216774225235
Image_3965,n02906734,broom,n03201208,"dining table, board",1.0340651897422504e-05,4.7027198888827115e-05,3.746066431631334e-05,6.926222704350948e-05,7.14809721102938e-05,0.00016989059804473072,0.00028365053003653884,0.0005591375520452857,0.0012442138977348804,0.003063093638047576,0.006487520877271891,0.03612135723233223
Image_3966,n02906734,broom,n03930313,"picket fence, paling",0.006990653928369284,0.014019183814525604,0.007881038822233677,0.00581513112410903,0.00904687400907278,0.009533192031085491,0.025712106376886368,0.020154137164354324,0.012197999283671379,0.013515901751816273,0.01297236792743206,0.038829315453767776
Image_3967,n02906734,broom,n04417672,"thatch, thatched roof",2.905748885950743e-08,5.4451771092089984e-08,1.2884947331315288e-08,2.759013462139137e-08,1.438920094187779e-07,6.918587587279035e-07,1.9285590724393842e-07,8.087228593467444e-07,5.0724975153571e-07,1.0016444775828859e-06,3.485570914563141e-06,0.052717313170433044
Image_3968,n02906734,broom,n03649909,"lawn mower, mower",2.7849091566167772e-05,2.3623173547093756e-05,1.3438241694530006e-05,1.398432141286321e-05,2.2275435185292736e-05,2.4728949938435107e-05,6.56580159557052e-05,6.901234883116558e-05,6.454166577896103e-05,4.2274878069292754e-05,0.0004666025342885405,0.002470817416906357
Image_3969,n02906734,broom,n02788148,"bannister, banister, balustrade, balusters, handrail",5.507653781933186e-07,1.1766779834943009e-06,4.597959843977151e-07,1.1564609394554282e-06,2.7206931463297224e-06,7.008974989730632e-06,1.4830198779236525e-05,1.426224935130449e-05,5.099391728435876e-06,3.2415473469882272e-06,1.1867899047501851e-05,0.13111138343811035
Image_3970,n02906734,broom,n03804744,nail,0.012399474158883095,0.009015009738504887,0.008695144206285477,0.010613605380058289,0.009911062195897102,0.024237817153334618,0.017115268856287003,0.01792251504957676,0.020026376470923424,0.03709111362695694,0.021136196330189705,0.07845432311296463
Image_3971,n02906734,broom,n02788148,"bannister, banister, balustrade, balusters, handrail",6.317147267509426e-07,1.1066509841839434e-06,4.4011690647494106e-07,1.1677279871946666e-06,2.665142346813809e-06,4.345567049313104e-06,7.147453743527876e-06,7.573552466055844e-06,2.279143927808036e-06,2.3257389329955913e-06,6.4034566094051115e-06,0.06792286783456802
Image_3972,n02906734,broom,n03444034,go-kart,4.127531428821385e-05,1.7378446500515565e-05,1.2969551789865363e-05,1.670556412136648e-05,1.3695730558538344e-05,2.5069193725357763e-05,5.0612368795555085e-05,7.857281889300793e-05,0.00012797904491890222,0.00018920669390354306,0.0009123688796535134,0.04539533704519272
Image_3973,n02906734,broom,n03250847,drumstick,0.00031601169030182064,0.00043206792906858027,0.00022955569147597998,0.0003199111088179052,0.0011071139015257359,0.0017206266056746244,0.0013890505069866776,0.0008042742847464979,0.001039604190737009,0.00043310955516062677,0.001211899216286838,0.03214098513126373
Image_3974,n02906734,broom,n02802426,basketball,0.0006554665742442012,0.0003043617762159556,0.0003388639015611261,0.00038725524791516364,0.0002659484453033656,0.0002504248695913702,0.0002917529200203717,0.00011841289233416319,0.00022165841073729098,0.0004589020390994847,0.0021739471703767776,0.05352703854441643
Image_3975,n02906734,broom,n03733131,maypole,0.02267986536026001,0.01489711832255125,0.03016851842403412,0.024433784186840057,0.04010713845491409,0.050045497715473175,0.0825774297118187,0.11173174530267715,0.0488593727350235,0.03226962313055992,0.06915219873189926,0.036142461001873016
Image_3976,n02906734,broom,n04507155,umbrella,0.0016847236547619104,0.002151183085516095,0.0033122203312814236,0.0025707727763801813,0.0027176039293408394,0.00643426738679409,0.010967996902763844,0.008252755738794804,0.01356983371078968,0.007180393673479557,0.04205239564180374,0.038933467119932175
Image_3977,n02906734,broom,n04070727,"refrigerator, icebox",0.00014751435082871467,0.0004655666998587549,0.0009690907900221646,0.0006906290072947741,0.001013727393001318,0.0013422705233097076,0.0012752747861668468,0.0017496496438980103,0.002489392878487706,0.0024085857439786196,0.00548836262896657,0.0781705304980278
Image_3978,n02906734,broom,n03400231,"frying pan, frypan, skillet",0.005097734741866589,0.00492429593577981,0.007901262491941452,0.009133565239608288,0.013912247493863106,0.011349809356033802,0.015222996473312378,0.014390110038220882,0.009934907779097557,0.006120980251580477,0.015639325603842735,0.01662171632051468
Image_3979,n02906734,broom,n03733131,maypole,0.025156084448099136,0.01762823574244976,0.02878776751458645,0.017567520961165428,0.03378036990761757,0.07320624589920044,0.08757749944925308,0.1211814135313034,0.04387376829981804,0.03222806379199028,0.13357990980148315,0.08684719353914261
Image_3980,n02906734,broom,n03670208,"limousine, limo",0.00018409310723654926,7.521886436734349e-05,8.375967445317656e-05,7.32911066734232e-05,9.810608753468841e-05,0.00020555887022055686,0.00028818080318160355,0.0003818190307356417,0.0003350656188558787,0.0003453991375863552,0.0007865085499361157,0.03746180236339569
Image_3981,n02906734,broom,n04417672,"thatch, thatched roof",2.0261159860979205e-08,3.641024193257181e-08,7.975720528463626e-09,1.5997699165382073e-08,7.737802576457398e-08,3.518542257552326e-07,2.484581784756301e-07,6.962722522985132e-07,2.3798341430847358e-07,3.1298111480282387e-07,1.3879023299523396e-06,0.06910225003957748
Image_3982,n02906734,broom,n02666196,abacus,0.042447011917829514,0.04943694546818733,0.03742732107639313,0.04690414294600487,0.053677547723054886,0.04520830884575844,0.03968978673219681,0.03585639223456383,0.03810803219676018,0.038309793919324875,0.06963026523590088,0.07313846796751022
Image_3983,n02906734,broom,n03838899,"oboe, hautboy, hautbois",7.837697921786457e-05,0.00010057396139018238,8.049654570640996e-05,5.892586341360584e-05,0.00019749609054997563,0.00029301620088517666,0.0010850068647414446,0.0003454254474490881,0.00029550763429142535,0.0005170580698177218,0.0006204681703820825,0.022454556077718735
Image_3984,n02906734,broom,n03930313,"picket fence, paling",0.005971342325210571,0.012700953520834446,0.006994230207055807,0.006007583811879158,0.009979003109037876,0.009379425086081028,0.017016703262925148,0.019840935245156288,0.008633552119135857,0.010327761061489582,0.009531747549772263,0.05348404124379158
Image_3985,n02906734,broom,n04597913,wooden spoon,6.672104063909501e-05,0.00017766056407708675,0.000238179782172665,0.00025124865351244807,0.00039991072844713926,0.000471415783977136,0.001834476483054459,0.0020378795452415943,0.004070706199854612,0.002494671382009983,0.005709147080779076,0.015397121198475361
Image_3986,n02906734,broom,n02927161,"butcher shop, meat market",4.605033510074463e-08,1.144798531527158e-07,6.081263137502901e-08,1.6182985973500763e-07,4.7387428026013367e-07,7.935135499792523e-07,1.9400852124817902e-07,3.2811684036460065e-07,2.864961743398453e-07,3.610847159052355e-07,1.0285374401064473e-06,0.04900074005126953
Image_3987,n02906734,broom,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",4.840458586841123e-06,7.540228580182884e-06,1.5198470464383718e-05,1.1028403605450876e-05,1.4777747310290579e-05,2.5850473321042955e-05,5.83337496209424e-05,4.483648808673024e-05,3.35494514729362e-05,2.0802075596293435e-05,0.00010555256449151784,0.048357173800468445
Image_3988,n02906734,broom,n02906734,broom,0.01463466789573431,0.006906315218657255,0.00788847915828228,0.007604050450026989,0.010315495543181896,0.007172455545514822,0.007808953057974577,0.01016957126557827,0.010321689769625664,0.0140045415610075,0.013521150685846806,0.07273495942354202
Image_3989,n02906734,broom,n04532106,vestment,0.0007095960318110883,0.0009926556376740336,0.0007731602527201176,0.0009473587269894779,0.0019265363225713372,0.0026302707847207785,0.002933876123279333,0.0040521821938455105,0.0019256914965808392,0.002380205085501075,0.0100424038246274,0.047950875014066696
Image_3990,n02906734,broom,n02906734,broom,0.015745975077152252,0.0073907747864723206,0.00821763463318348,0.0076858410611748695,0.012107288464903831,0.007488685194402933,0.01084231585264206,0.01330148708075285,0.007653573993593454,0.017416363582015038,0.01598856784403324,0.10224127024412155
Image_3991,n02906734,broom,n02666196,abacus,0.037978071719408035,0.04508107528090477,0.034333400428295135,0.04548243060708046,0.07151389867067337,0.06582831591367722,0.05756361410021782,0.06885888427495956,0.03719453513622284,0.02516130916774273,0.07984838634729385,0.07550127059221268
Image_3992,n02906734,broom,n02927161,"butcher shop, meat market",3.240089085920772e-08,8.857465161327127e-08,4.7319350215957456e-08,9.735055073178955e-08,1.9640631876427506e-07,4.6732984060327e-07,2.539972285831027e-07,4.360841217021516e-07,3.5348472238183604e-07,3.7257871099427575e-07,1.2368767556836247e-06,0.07156785577535629
Image_3993,n02906734,broom,n02099601,golden retriever,0.00015046900080051273,0.00017360957281198353,7.783668843330815e-05,0.0001586902217241004,0.00018086227646563202,0.0003490875824354589,0.0004268486227374524,0.002287654671818018,0.002063173335045576,0.003152127144858241,0.004079264588654041,0.08377870917320251
