Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5238,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.00566716305911541,0.005578545853495598,0.009709942154586315,0.012986925430595875,0.015837332233786583,0.016874132677912712,0.01819245144724846,0.02428647316992283,0.014970977790653706,0.015394206158816814,0.13611288368701935,0.6475105285644531
Image_5239,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005604426842182875,0.005352503154426813,0.009401385672390461,0.011134772561490536,0.017990397289395332,0.01499044056981802,0.013136920519173145,0.01130614336580038,0.009443394839763641,0.006646101828664541,0.13433082401752472,0.3291401267051697
Image_5240,n03400231,"frying pan, frypan, skillet",n04099969,"rocking chair, rocker",1.641915696382057e-05,9.801367559703067e-05,6.753367779310793e-05,0.00013894167204853147,0.00024151174875441939,0.0001550817978568375,0.0003306917496956885,0.00028664717683568597,0.0002262553316541016,0.00021683333034161478,0.0010729643981903791,0.4437844455242157
Image_5241,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005868157837539911,0.005234212148934603,0.008691099472343922,0.011364624835550785,0.017716405913233757,0.017170360311865807,0.013981669209897518,0.014854195527732372,0.0176286268979311,0.01412964053452015,0.2802411615848541,0.9114843010902405
Image_5242,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.006611190270632505,0.005997548345476389,0.009600124321877956,0.012922021560370922,0.015486796386539936,0.011879729107022285,0.013158564455807209,0.017241135239601135,0.014026619493961334,0.010069092735648155,0.10407744348049164,0.5778915882110596
Image_5243,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005227192770689726,0.004935748875141144,0.007869265973567963,0.01012747548520565,0.014772048220038414,0.015093161724507809,0.012335656210780144,0.013934848830103874,0.011658907867968082,0.00735354283824563,0.1431235820055008,0.8996462225914001
Image_5244,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005331285297870636,0.0050079976208508015,0.0085722915828228,0.009868214838206768,0.017445998266339302,0.019254853948950768,0.016415972262620926,0.015455394051969051,0.0171046145260334,0.013536115176975727,0.30110180377960205,0.9320242404937744
Image_5245,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.0057172635570168495,0.00520876981317997,0.007838000543415546,0.01054274570196867,0.015985138714313507,0.015142587944865227,0.014996121637523174,0.016549773514270782,0.012255197390913963,0.006596200168132782,0.027077168226242065,0.1280452013015747
Image_5246,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.006449282635003328,0.006222864147275686,0.010825572535395622,0.013721512630581856,0.019551467150449753,0.02078890986740589,0.026383832097053528,0.019664529711008072,0.010942570865154266,0.011774233542382717,0.13164083659648895,0.7386203408241272
Image_5247,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.006116175092756748,0.00565945403650403,0.008935082703828812,0.011560434475541115,0.015866953879594803,0.016072360798716545,0.008972994051873684,0.012163112871348858,0.014163833111524582,0.01081576943397522,0.09476055949926376,0.5032581090927124
Image_5248,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005434056278318167,0.004934399388730526,0.008085548877716064,0.009680003859102726,0.014505678787827492,0.013933321461081505,0.017836574465036392,0.02231549844145775,0.018000610172748566,0.01648790016770363,0.21571536362171173,0.6954720616340637
Image_5249,n03400231,"frying pan, frypan, skillet",n04597913,wooden spoon,9.074710396816954e-05,0.00023936804791446775,0.00034141034120693803,0.0003653216699603945,0.0006871489458717406,0.0008499855175614357,0.0022877156734466553,0.0036334923934191465,0.009639243595302105,0.004389881622046232,0.013478322885930538,0.6456034779548645
Image_5250,n03400231,"frying pan, frypan, skillet",n03400231,"frying pan, frypan, skillet",0.005479657556861639,0.004971376154571772,0.008609224110841751,0.011416122317314148,0.01665179245173931,0.016764342784881592,0.01618659496307373,0.017135687172412872,0.014561614952981472,0.011382429860532284,0.06972474604845047,0.4836530387401581
Image_5251,n03404251,fur coat,n03404251,fur coat,0.00013692215725313872,0.0002711477573029697,0.00016814774426165968,0.0001043664597091265,0.00021417596144601703,0.0006353388307616115,0.0005076010711491108,0.00038287730421870947,0.0004495411121752113,0.0003724447451531887,0.0020825895480811596,0.47583383321762085
Image_5252,n03404251,fur coat,n04099969,"rocking chair, rocker",1.752303978719283e-05,0.00011312198330415413,7.318213465623558e-05,0.00012057286949129775,0.00027170858811587095,0.0002118417905876413,0.0004406087100505829,0.00027113856049254537,0.0002480027615092695,0.0001990526361623779,0.0012888339115306735,0.365363210439682
Image_5253,n03404251,fur coat,n03404251,fur coat,0.00013045767263974994,0.000252674741204828,0.00015115384303499013,0.00010966271656798199,0.00022513917065225542,0.0010219108080491424,0.00037289978354237974,0.00033464637817814946,0.0005492648342624307,0.0008813288877718151,0.007654886692762375,0.6735127568244934
Image_5254,n03404251,fur coat,n03404251,fur coat,0.00012558522576000541,0.00026076810900121927,0.0001480254577472806,0.00010038921755040064,0.00016668274474795908,0.000550879689399153,0.0006720570381730795,0.0007942153024487197,0.0009360185940749943,0.0010230069747194648,0.003027216764166951,0.31246352195739746
Image_5255,n03404251,fur coat,n03404251,fur coat,0.0001267289771931246,0.00025629770243540406,0.00013664977450389415,0.00010007405944634229,0.00020539091201499104,0.0008354358142241836,0.0003990072582382709,0.00029043093672953546,0.00026819505728781223,0.0003539634053595364,0.0033288011327385902,0.810589075088501
Image_5256,n03404251,fur coat,n03404251,fur coat,0.00012841372517868876,0.00023159667034633458,0.00013513672456610948,9.263055835617706e-05,0.00016359663277398795,0.000641426129732281,0.0004207621677778661,0.0004113873583264649,0.0003201191721018404,0.00041799989412538707,0.007838199846446514,0.7254230380058289
Image_5257,n03404251,fur coat,n03404251,fur coat,0.00015119118324946612,0.0002939648402389139,0.00016679301916155964,0.00010822521289810538,0.00018734621698968112,0.00038220465648919344,0.00023299595341086388,0.00040285754948854446,0.0005605881451629102,0.0011767353862524033,0.007125766482204199,0.9079490900039673
Image_5258,n03404251,fur coat,n02669723,"academic gown, academic robe, judge's robe",8.513858915648598e-07,1.627083406674501e-06,1.64411414971255e-06,1.649841692596965e-06,2.6233378775941674e-06,4.606724814948393e-06,6.112182745710015e-06,1.3061112440482248e-05,1.5455227185157128e-05,3.777657184400596e-05,0.00015752027684357017,0.5796107053756714
Image_5259,n03404251,fur coat,n03404251,fur coat,0.00013610938913188875,0.00027497494011186063,0.00015900912694633007,9.01847452041693e-05,0.0001928226847667247,0.0009405256132595241,0.0004918251652270555,0.00031554760062135756,0.00039570999797433615,0.0003279756929259747,0.0021589351817965508,0.5183523297309875
Image_5260,n03404251,fur coat,n03404251,fur coat,0.00012581120245158672,0.0002454572531860322,0.00014384998939931393,7.982059469213709e-05,0.0001936035550897941,0.0006957980222068727,0.00030871102353557944,0.0003262143873143941,0.0002833730832207948,0.00015818073006812483,0.0008875398780219257,0.09300797432661057
Image_5261,n03404251,fur coat,n03404251,fur coat,0.00011922289559151977,0.00022785305918660015,0.00013589153240900487,9.483115718467161e-05,0.00018539004668127745,0.0005643779295496643,0.00043602523510344326,0.00048404192784801126,0.0004608111921697855,0.000628325913567096,0.008874183520674706,0.9914152026176453
Image_5262,n03404251,fur coat,n03404251,fur coat,0.00013717767433263361,0.00028666912112385035,0.0001841602788772434,0.00011627664207480848,0.00023758484167046845,0.0006068743532523513,0.0004384449275676161,0.0005746148526668549,0.0005155662656761706,0.0002987977641168982,0.0015981796896085143,0.501252293586731
Image_5263,n03404251,fur coat,n03404251,fur coat,0.0001228569308295846,0.00024796114303171635,0.0001487249246565625,0.00010593050683382899,0.0001726071204757318,0.0006747894221916795,0.0003555442381184548,0.00040048183291219175,0.0004636899393517524,0.0012682527303695679,0.02388623356819153,0.8917622566223145
Image_5264,n03404251,fur coat,n03404251,fur coat,0.00012232681910973042,0.000238126638578251,0.0001322831230936572,8.126431930577382e-05,0.00014258593728300184,0.0006234220927581191,0.0004091631271876395,0.00026280205929651856,0.0005216041463427246,0.0005460242391563952,0.0031197895295917988,0.8220431804656982
Image_5265,n03404251,fur coat,n03404251,fur coat,0.00013528342242352664,0.00028424360789358616,0.0001614312786841765,0.00011167948832735419,0.00019617941870819777,0.000449406128609553,0.0003342389245517552,0.0002963855513371527,0.00037522544153034687,0.0004888914991170168,0.004095781594514847,0.8916359543800354
Image_5266,n03404251,fur coat,n04532106,vestment,0.0007962713134475052,0.001065676100552082,0.0007017476018518209,0.000908960064407438,0.0015544586349278688,0.0019066146342083812,0.0037726701702922583,0.00465539563447237,0.0045736380852758884,0.0037622847594320774,0.011189179494976997,0.48475411534309387
Image_5267,n03404251,fur coat,n03404251,fur coat,0.00012499083823058754,0.00024103028408717364,0.00013318921264726669,8.87828937266022e-05,0.00017018147627823055,0.0008412455790676177,0.0002923420397564769,0.0003070905804634094,0.0005491536576300859,0.001291224849410355,0.05130552873015404,0.9776760339736938
Image_5268,n03404251,fur coat,n03404251,fur coat,0.00013357840362004936,0.00026494456687942147,0.0001540227822260931,0.00010689345799619332,0.00020139057596679777,0.0005162269226275384,0.00042799601214937866,0.0006177774048410356,0.0006044706096872687,0.0005966328317299485,0.003150518983602524,0.7139307260513306
Image_5269,n03404251,fur coat,n03404251,fur coat,0.00013391143875196576,0.000272529199719429,0.0001604112476343289,9.710030280984938e-05,0.00014615146210417151,0.0002569060889072716,0.00012305608834140003,0.00011097327660536394,0.0001456024474464357,0.0004076064215041697,0.008774710819125175,0.8125148415565491
Image_5270,n03404251,fur coat,n03404251,fur coat,0.00011847495625261217,0.00024276028852909803,0.00015122938202694058,0.00010072471923194826,0.00019412118126638234,0.0004893869045190513,0.0003526466025505215,0.0005762371583841741,0.0006243140669539571,0.00046023607137613,0.002742332872003317,0.7851552963256836
Image_5271,n03404251,fur coat,n03404251,fur coat,0.00014686849317513406,0.00029561197152361274,0.00017137346731033176,0.00011763896327465773,0.00022391843958757818,0.0006746642757207155,0.00045123000745661557,0.00044053245801478624,0.0004044104425702244,0.0009364539873786271,0.002156006870791316,0.862496018409729
Image_5272,n03404251,fur coat,n03814639,neck brace,0.0006795220542699099,0.001482865191064775,0.002336630132049322,0.002122924430295825,0.005693516228348017,0.0029917703941464424,0.008249904960393906,0.009866761043667793,0.005979566369205713,0.00665209861472249,0.008740025572478771,0.08622629195451736
Image_5273,n03404251,fur coat,n03404251,fur coat,0.00011811722652055323,0.00022762734442949295,0.00013731808576267213,9.113007399719208e-05,0.00019481670460663736,0.0007577852229587734,0.0004707672633230686,0.00037787272594869137,0.0003043110773433,0.0004885515081696212,0.00321237463504076,0.7612687349319458
Image_5274,n03404251,fur coat,n04023962,"punching bag, punch bag, punching ball, punchball",0.0001768666843418032,0.00013957472401671112,0.00021020490385126323,0.0003239313082303852,0.0005603774916380644,0.00045248758397065103,0.001368274912238121,0.0015838544350117445,0.0010789071675390005,0.000558272993657738,0.0028776281978935003,0.1788245290517807
Image_5275,n03404251,fur coat,n03404251,fur coat,0.00013292669609654695,0.0002603156608529389,0.0001482632360421121,0.00010669323819456622,0.0001737621787469834,0.000728486746083945,0.0002716398739721626,0.0002672903356142342,0.00040145963430404663,0.0007000690093263984,0.003450178075581789,0.7812251448631287
Image_5276,n03404251,fur coat,n03404251,fur coat,0.0001318583672400564,0.00025833817198872566,0.00014829546853434294,0.00010252018546452746,0.00021505990298464894,0.001142091234214604,0.0004350468807388097,0.0002978972333949059,0.0004409893008414656,0.000473688414786011,0.016111770644783974,0.9935678839683533
Image_5277,n03404251,fur coat,n03404251,fur coat,0.00014716775331180543,0.0003013576497323811,0.00017652574751991779,0.00011913957860087976,0.00026189713389612734,0.0006690314039587975,0.0006127707893028855,0.0007264527375809848,0.0007003924110904336,0.0004505750257521868,0.0025933857541531324,0.19450142979621887
Image_5278,n03404251,fur coat,n03404251,fur coat,0.00013576081255450845,0.0002609765506349504,0.00015501583402510732,0.00011116010136902332,0.00020533283532131463,0.0007153758779168129,0.00047233246732503176,0.0005102215800434351,0.000590506533626467,0.000771099585108459,0.010831554420292377,0.9461951851844788
Image_5279,n03404251,fur coat,n03404251,fur coat,0.00013766565825790167,0.0002847262076102197,0.00017403396486770362,0.00012225436512380838,0.00025867007207125425,0.0008097021491266787,0.0006587764946743846,0.0007357147987931967,0.0008073708158917725,0.0007565851556137204,0.0027950613293796778,0.28792285919189453
Image_5280,n03404251,fur coat,n03404251,fur coat,0.00010218052921118215,0.0001940814108820632,0.00011196700506843626,7.358712173299864e-05,0.00012147671804996207,0.00031114157172851264,0.00018484325846657157,0.00017926780856214464,0.00036241920315660536,0.0004510774160735309,0.0017880152445286512,0.4672612249851227
Image_5281,n03404251,fur coat,n03404251,fur coat,0.00012984628847334534,0.0002539076376706362,0.00015109505329746753,9.891071385936812e-05,0.0001972560421563685,0.0008398716454394162,0.0002782701049000025,0.0002107052132487297,0.00028516692691482604,0.0003335400251671672,0.0020345423836261034,0.6529898643493652
Image_5282,n03404251,fur coat,n03404251,fur coat,0.00013665702135767788,0.00028556492179632187,0.00016161927487701178,9.830197814153507e-05,0.0001763681648299098,0.0005363380187191069,0.00029392814030870795,0.00033186349901370704,0.00043452304089441895,0.0005881847464479506,0.011608178727328777,0.8302487134933472
Image_5283,n03404251,fur coat,n04023962,"punching bag, punch bag, punching ball, punchball",0.00020250427769497037,0.0001579046802362427,0.00022517704928759485,0.00021296927297953516,0.0004494286549743265,0.000567156239412725,0.000981891993433237,0.0007373652188107371,0.0005369433201849461,0.0003429260686971247,0.0017355517484247684,0.15695001184940338
Image_5284,n03404251,fur coat,n03404251,fur coat,0.0001106527415686287,0.0002121781144523993,0.0001269483909709379,8.279622124973685e-05,0.00015574235294479877,0.00048398258513771,0.00030891536152921617,0.00037926880759187043,0.00025149426073767245,0.000422585173510015,0.007609144318848848,0.5056486129760742
Image_5285,n03404251,fur coat,n03404251,fur coat,0.00011517036909935996,0.0002071807684842497,0.00012427389447111636,7.878008182160556e-05,0.00015593579155392945,0.0008295838488265872,0.0003998227184638381,0.00025685911532491446,0.0005576617550104856,0.0004541284579318017,0.003910381812602282,0.6334013342857361
